,Unnamed: 0,SUID,AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,Degree,Eccentricity,IsSingleNode,kineticLaw-,kineticLaw--units,name,NeighborhoodConnectivity,NumberOfDirectedEdges,NumberOfUndirectedEdges,PartnerOfMultiEdgedNodePairs,Radiality,sbml charge,sbml compartment,sbml id,sbml initial amount,sbml initial concentration,sbml type,selected,SelfLoops,shared name,Stress,TopologicalCoefficient,genename,new_names,new_association,reinhardtii_gene,number,Gene_name,differences_0,total_0,JC_distance_0,differences_2,total_2,JC_distance_2,differences_4,total_4,JC_distance_4,SFS0,SFS0_theta_pi,SFS4,SFS4_theta_pi,connectivity,max_connectivity,sum_connectivity,new_name
389,1598,1660,4.05342923,0.000924,0.24670469,0,5,10,FALSE,0,,3-oxoacyl-CoA reductase (18:0),127.6,5,0,0,0.83036504,,,R_3OACOAR,,,reaction,FALSE,0,3-oxoacyl-CoA reductase (18:0),4464188,0.23707865,CRv4_Au5_s3_g10590_t1,3-oxoacyl-CoA reductase (18:0),CRv4_Au5_s3_g10590_t1,Cre03_g172000_t1_2|PACid:26901446,602,Cre03.g172000,25,650,0.0394828,3,99,0.030932219,42,209,0.233922248,"[644, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001070804,"[183, 7, 1, 0, 0, 3, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.033259281,"[['1535', '5'], ['1530', '5'], ['1660', '5'], ['1529', '5'], ['1534', '5'], ['1532', '5'], ['1531', '4'], ['1533', '5'], ['1536', '5'], ['1528', '5']]",5,49,Cre03_g172000_t1_2
390,1601,1663,4.90829694,0.00119405,0.20373665,0,5,12,FALSE,0,,gamma-tocopherol methyltransferase,52.6,5,0,0,0.78287239,,,R_TMTG,,,reaction,FALSE,0,gamma-tocopherol methyltransferase,22583822,0.2097561,,gamma-tocopherol methyltransferase,CRv4_Au5_s9_g15342_t1,Cre09_g393400_t1_2|PACid:26896024,117,Cre09.g393400,19,585,0.033202859,13,131,0.106445351,38,153,0.301651847,"[664, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001256158,"[163, 4, 3, 2, 0, 5, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.02966594,"[['1663', '5'], ['1664', '5']]",5,10,Cre09_g393400_t1_2
391,1602,1664,4.90829694,0.00118211,0.20373665,0,5,12,FALSE,0,,delta-tocopherol methyltransferase,52.6,5,0,0,0.78287239,,,R_TMTD,,,reaction,FALSE,0,delta-tocopherol methyltransferase,21738768,0.2097561,CRv4_Au5_s9_g15342_t1,delta-tocopherol methyltransferase,CRv4_Au5_s9_g15342_t1,Cre09_g393400_t1_2|PACid:26896024,117,Cre09.g393400,19,585,0.033202859,13,131,0.106445351,38,153,0.301651847,"[664, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001256158,"[163, 4, 3, 2, 0, 5, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.02966594,"[['1663', '5'], ['1664', '5']]",5,10,Cre09_g393400_t1_2
392,1609,1671,3.85563833,0.00161267,0.25936043,0,8,10,FALSE,0,,"obtusifoliol,NADPH:oxygen oxidoreductase (14-methyl cleaving)",142,8,0,0,0.84135343,,,R_OBFOOLOR,,,reaction,FALSE,0,"obtusifoliol,NADPH:oxygen oxidoreductase (14-methyl cleaving)",15814824,0.19887165,,"obtusifoliol,NADPH:oxygen oxidoreductase (14-methyl cleaving)",CRv4_Au5_s2_g8646_t1,Cre02_g092350_t1_2|PACid:26899568,194,Cre02.g092350,30,967,0.031683697,31,245,0.138580155,59,258,0.272784985,"[959, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000448412,"[249, 7, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.006535948,"[['1677', '8'], ['1671', '8']]",8,16,Cre02_g092350_t1_2
393,1615,1677,3.85563833,0.00161445,0.25936043,0,8,10,FALSE,0,,"lanosterol,NADPH:oxygen oxidoreductase (14-methyl cleaving)",142,8,0,0,0.84135343,,,R_LNS14DM,,,reaction,FALSE,0,"lanosterol,NADPH:oxygen oxidoreductase (14-methyl cleaving)",15813806,0.19887165,,"lanosterol,NADPH:oxygen oxidoreductase (14-methyl cleaving)",CRv4_Au5_s2_g8646_t1,Cre02_g092350_t1_2|PACid:26899568,194,Cre02.g092350,30,967,0.031683697,31,245,0.138580155,59,258,0.272784985,"[959, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000448412,"[249, 7, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.006535948,"[['1677', '8'], ['1671', '8']]",8,16,Cre02_g092350_t1_2
394,1610,1672,4.90624197,0.0016762,0.20382199,0,5,12,FALSE,0,,2-methyl-6-phytylquinol methyltransferase,52.8,5,0,0,0.78298656,,,R_MPQMT,,,reaction,FALSE,0,2-methyl-6-phytylquinol methyltransferase,27690648,0.20887097,CRv4_Au5_s14_g5567_t1,2-methyl-6-phytylquinol methyltransferase,CRv4_Au5_s14_g5567_t1,Cre14_g625450_t1_2|PACid:26891167,624,Cre14.g625450,5,534,0.009422234,8,115,0.07300592,38,139,0.340017297,"[640, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000346141,"[157, 5, 9, 2, 2, 0, 0, 0, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.03816849,"[['1672', '5']]",5,5,Cre14_g625450_t1_2
395,1612,1674,6.57076805,3.51E-05,0.15218921,0,3,14,FALSE,0,,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",2.66666667,3,0,0,0.69051289,,,R_MCS,,,reaction,FALSE,0,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",30134,0.33333333,CRv4_Au5_s12_g3144_t1,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",CRv4_Au5_s12_g3144_t1,Cre12_g503550_t1_2|PACid:26907662,673,Cre12.g503550,1,399,0.002510463,4,93,0.044293312,33,118,0.349964648,"[403, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[105, 2, 1, 0, 3, 4, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.035919781,"[['1674', '3']]",3,3,Cre12_g503550_t1_2
396,1613,1675,3.84639096,0.00206088,0.25998397,0,7,10,FALSE,0,,"lathosterol, NADPH:oxygen 5-oxidoreductase",159.7142857,7,0,0,0.84186717,,,R_LTHSTRLOR,,,reaction,FALSE,0,"lathosterol, NADPH:oxygen 5-oxidoreductase",25359920,0.22385654,CRv4_Au5_s16_g6338_t1,"lathosterol, NADPH:oxygen 5-oxidoreductase",CRv4_Au5_s16_g6338_t1,Cre16_g663950_t1_2|PACid:26892450,15,Cre16.g663950,7,564,0.012515189,13,141,0.098377587,40,130,0.396050573,"[693, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000160102,"[170, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.004948119,"[['1675', '7']]",7,7,Cre16_g663950_t1_2
397,1616,1678,4.64988441,0.00117793,0.21505911,0,6,12,FALSE,0,,dimethylallyl-diphosphate synthase,116.5,6,0,0,0.79722864,,,R_IDS2,,,reaction,FALSE,0,dimethylallyl-diphosphate synthase,38854388,0.28239609,,dimethylallyl-diphosphate synthase,CRv4_Au5_s8_g14922_t1,Cre08_g372950_t1_2|PACid:26888564,52,Cre08.g372950,11,930,0.011922216,17,214,0.083969181,44,232,0.218640637,"[926, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000555802,"[204, 8, 3, 6, 1, 3, 5, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.041830065,"[['1678', '6'], ['1679', '6']]",6,12,Cre08_g372950_t1_2
398,1617,1679,4.64988441,0.000971,0.21505911,0,6,12,FALSE,0,,isopentenyl-diphosphate synthase,116.8333333,6,0,0,0.79722864,,,R_IDS1,,,reaction,FALSE,0,isopentenyl-diphosphate synthase,38805346,0.28321108,CRv4_Au5_s8_g14922_t1,isopentenyl-diphosphate synthase,CRv4_Au5_s8_g14922_t1,Cre08_g372950_t1_2|PACid:26888564,52,Cre08.g372950,11,930,0.011922216,17,214,0.083969181,44,232,0.218640637,"[926, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000555802,"[204, 8, 3, 6, 1, 3, 5, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.041830065,"[['1678', '6'], ['1679', '6']]",6,12,Cre08_g372950_t1_2
399,1621,1683,4.66735166,0.00221914,0.21425427,0,6,12,FALSE,0,,4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase,76.5,6,0,0,0.79625824,,,R_HDS,,,reaction,FALSE,0,4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase,23652440,0.18969849,CRv4_Au5_s12_g2885_t1,4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase,CRv4_Au5_s12_g2885_t1,Cre12_g490350_t1_1|PACid:26907459,244,Cre12.g490350,22,1334,0.016675775,6,289,0.021054014,47,384,0.13362266,"[1324, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000655072,"[349, 10, 2, 5, 4, 2, 2, 2, 5, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.029854303,"[['1683', '6']]",6,6,Cre12_g490350_t1_1
400,1622,1684,4.90726946,0.00108528,0.20377931,0,5,12,FALSE,0,,"geranyl pyrophosphate synthase, chloroplast",57,5,0,0,0.78292947,,,R_GPPSh,,,reaction,FALSE,0,"geranyl pyrophosphate synthase, chloroplast",23755032,0.21960784,,"geranyl pyrophosphate synthase, chloroplast",CRv4_Au5_s12_g2763_t1,Cre12_g484200_t1_2|PACid:26906562,509,Cre12.g484200,7,665,0.010600883,7,160,0.045077943,36,196,0.210676789,"[663, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000334169,"[184, 7, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.009467017,"[['1685', '4'], ['1684', '5'], ['1686', '5']]",5,14,Cre12_g484200_t1_2
401,1623,1685,5.11739019,0.00134155,0.19541211,0,4,12,FALSE,0,,geranyl pyrophosphate synthase,22.75,4,0,0,0.7712561,,,R_GPPS,,,reaction,FALSE,0,geranyl pyrophosphate synthase,15906842,0.2652439,,geranyl pyrophosphate synthase,CRv4_Au5_s12_g2763_t1,Cre12_g484200_t1_2|PACid:26906562,509,Cre12.g484200,7,665,0.010600883,7,160,0.045077943,36,196,0.210676789,"[663, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000334169,"[184, 7, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.009467017,"[['1685', '4'], ['1684', '5'], ['1686', '5']]",5,14,Cre12_g484200_t1_2
402,1624,1686,4.90624197,0.00100795,0.20382199,0,5,12,FALSE,0,,geranylgeranyl diphosphate synthase,57,5,0,0,0.78298656,,,R_GGPS,,,reaction,FALSE,0,geranylgeranyl diphosphate synthase,30925912,0.21960784,CRv4_Au5_s12_g2763_t1,geranylgeranyl diphosphate synthase,CRv4_Au5_s12_g2763_t1,Cre12_g484200_t1_2|PACid:26906562,509,Cre12.g484200,7,665,0.010600883,7,160,0.045077943,36,196,0.210676789,"[663, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000334169,"[184, 7, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.009467017,"[['1685', '4'], ['1684', '5'], ['1686', '5']]",5,14,Cre12_g484200_t1_2
403,1626,1688,4.90624197,0.0010847,0.20382199,0,5,12,FALSE,0,,"farnesyl pyrophosphate synthase, chloroplast",56.8,5,0,0,0.78298656,,,R_FPPSh,,,reaction,FALSE,0,"farnesyl pyrophosphate synthase, chloroplast",23819622,0.21882353,,"farnesyl pyrophosphate synthase, chloroplast",CRv4_Au5_s3_g11293_t1,Cre03_g207700_t1_1|PACid:26902147,401,Cre03.g207700,10,706,0.014299766,23,192,0.130517065,38,164,0.277149824,"[700, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000316556,"[157, 1, 6, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.011447811,"[['1688', '5'], ['1689', '4']]",5,9,Cre03_g207700_t1_1
404,1627,1689,5.11225276,0.000973,0.19560848,0,4,12,FALSE,0,,farnesyl pyrophosphate synthase,23.25,4,0,0,0.77154151,,,R_FPPS,,,reaction,FALSE,0,farnesyl pyrophosphate synthase,12497610,0.26807229,,farnesyl pyrophosphate synthase,CRv4_Au5_s3_g11293_t1,Cre03_g207700_t1_1|PACid:26902147,401,Cre03.g207700,10,706,0.014299766,23,192,0.130517065,38,164,0.277149824,"[700, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000316556,"[157, 1, 6, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.011447811,"[['1688', '5'], ['1689', '4']]",5,9,Cre03_g207700_t1_1
405,1628,1690,4.83740046,0.000723,0.2067226,0,5,12,FALSE,0,,1-deoxy-D-xylulose-5-phosphate synthase,61,5,0,0,0.78681109,,,R_DXS,,,reaction,FALSE,0,1-deoxy-D-xylulose-5-phosphate synthase,16433332,0.21978022,CRv4_Au5_s7_g14558_t1,1-deoxy-D-xylulose-5-phosphate synthase,CRv4_Au5_s7_g14558_t1,Cre07_g356350_t1_1|PACid:26889565,479,Cre07.g356350,10,1425,0.007050581,21,311,0.070759511,77,419,0.210805807,"[1436, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000145547,"[401, 1, 7, 1, 5, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.016696094,"[['1690', '5']]",5,5,Cre07_g356350_t1_1
406,1629,1691,4.84921654,0.000877,0.20621888,0,5,12,FALSE,0,,1-deoxy-D-xylulose-5-phosphate reductoisomerase,98.2,5,0,0,0.78615464,,,R_DXRI,,,reaction,FALSE,0,1-deoxy-D-xylulose-5-phosphate reductoisomerase,34604888,0.30955414,CRv4_Au5_s12_g3984_t1,1-deoxy-D-xylulose-5-phosphate reductoisomerase,CRv4_Au5_s12_g3984_t1,Cre12_g546050_t1_2|PACid:26908008,645,Cre12.g546050,23,563,0.042007326,3,120,0.025426164,28,148,0.218017195,"[895, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[234, 2, 0, 6, 3, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.020211565,"[['1691', '5']]",5,5,Cre12_g546050_t1_2
407,1635,1697,5.85255587,2.00E-07,0.17086552,0,2,12,FALSE,0,,cycloeucalenol cycloisomerase,2,2,0,0,0.73041356,,,R_CYEUOLCYCI,,,reaction,FALSE,0,cycloeucalenol cycloisomerase,10,0.5,CRv4_Au5_s16_g6208_t1,cycloeucalenol cycloisomerase,CRv4_Au5_s16_g6208_t1,Cre16_g657300_t1_2|PACid:26892455,336,Cre16.g657300,14,552,0.02580107,19,130,0.162565315,28,139,0.234580834,"[544, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001720615,"[128, 1, 2, 1, 3, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.027742512,"[['1697', '2']]",2,2,Cre16_g657300_t1_2
408,1636,1698,4.06421783,0.00142322,0.2460498,0,5,10,FALSE,0,,cycloartenol 24-C-methyltransferase,111.6,5,0,0,0.82976568,,,R_CYARTMT,,,reaction,FALSE,0,cycloartenol 24-C-methyltransferase,7961500,0.20867925,CRv4_Au5_s12_g3146_t1,cycloartenol 24-C-methyltransferase,CRv4_Au5_s12_g3146_t1,Cre12_g503650_t1_2|PACid:26907253,176,Cre12.g503650,11,596,0.018687263,15,141,0.114727009,43,178,0.29156372,"[598, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001056645,"[155, 6, 3, 5, 2, 1, 3, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.041296966,"[['1698', '5']]",5,5,Cre12_g503650_t1_2
409,1638,1700,4.9077832,0.00122908,0.20375798,0,5,12,FALSE,0,,4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase,71,5,0,0,0.78290093,,,R_CMK,,,reaction,FALSE,0,4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase,17759912,0.2734375,CRv4_Au5_s2_g9701_t1,4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase,CRv4_Au5_s2_g9701_t1,Cre02_g145050_t1_2|PACid:26900371,625,Cre02.g145050,28,577,0.050167951,20,141,0.157231299,35,172,0.237388217,"[663, 2, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.002422892,"[183, 8, 3, 1, 1, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.022079147,"[['1700', '5']]",5,5,Cre02_g145050_t1_2
410,1642,1704,5.84228102,1.10E-06,0.17116602,0,2,12,FALSE,0,,cycloartenol synthase,2.5,2,0,0,0.73098439,,,R_CAS,,,reaction,FALSE,0,cycloartenol synthase,1288,0.5,CRv4_Au5_s1_g1194_t1,cycloartenol synthase,CRv4_Au5_s1_g1194_t1,Cre01_g011100_t1_2|PACid:26904173,605,Cre01.g011100,34,1263,0.027415038,26,325,0.084596621,78,318,0.297056526,"[1327, 6, 4, 1, 1, 1, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.003443044,"[307, 9, 2, 7, 4, 1, 1, 4, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.030834295,"[['1704', '2']]",2,2,Cre01_g011100_t1_2
411,1644,1706,3.85666581,0.00193015,0.25929133,0,7,10,FALSE,0,,calcidiol 1-monooxygenase,159.4285714,7,0,0,0.84129634,,,R_CADMO,,,reaction,FALSE,0,calcidiol 1-monooxygenase,15326270,0.22376917,CRv4_Au5_s16_g6244_t1,calcidiol 1-monooxygenase,CRv4_Au5_s16_g6244_t1,Cre16_g659200_t1_1|PACid:26892702,263,Cre16.g659200,113,1166,0.103771592,45,263,0.19421104,97,348,0.348490485,"[1131, 10, 7, 2, 4, 4, 5, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00877252,"[316, 18, 7, 4, 6, 6, 8, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.038627985,"[['1706', '7']]",7,7,Cre16_g659200_t1_1
412,1659,1721,4.9113794,0.00203043,0.20360879,0,5,12,FALSE,0,,S-adenosylmethioninamine:spermidine 3-aminopropyltransferase,50.4,5,0,0,0.78270114,,,R_ASAPT,,,reaction,FALSE,0,S-adenosylmethioninamine:spermidine 3-aminopropyltransferase,17171312,0.2,CRv4_Au5_s6_g12425_t1,S-adenosylmethioninamine:spermidine 3-aminopropyltransferase,CRv4_Au5_s6_g12425_t1,Cre06_g251500_t1_2|PACid:26893181,459,Cre06.g251500,13,610,0.021620122,13,157,0.087740381,42,166,0.308630567,"[383, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[97, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.008201974,"[['1721', '5']]",5,5,Cre06_g251500_t1_2
413,1662,1724,7.02286155,0.000406,0.1423921,0,4,14,FALSE,0,,glutathione:dehydroascorbate oxidoreductase,3,4,0,0,0.66539658,,,R_GTHDHu,,,reaction,FALSE,0,glutathione:dehydroascorbate oxidoreductase,6104810,0.4,CRv4_Au5_s10_g774_t1,glutathione:dehydroascorbate oxidoreductase,CRv4_Au5_s10_g774_t1,Cre10_g456750_t1_2|PACid:26904887,338,Cre10.g456750,17,441,0.039574734,17,115,0.164645183,36,118,0.391642037,"[434, 3, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.002307681,"[102, 5, 0, 0, 0, 1, 2, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.039613527,"[['1724', '4']]",4,4,Cre10_g456750_t1_2
414,1663,1725,6.40945286,0.000126,0.15601956,0,4,14,FALSE,0,,L-ascorbate:oxygen oxidoreductase,9.25,4,0,0,0.69947484,,,R_ASCBOR,,,reaction,FALSE,0,L-ascorbate:oxygen oxidoreductase,114514,0.45833333,,L-ascorbate:oxygen oxidoreductase,CRv4_Au5_s1_g1600_t1,Cre01_g031500_t1_2|PACid:26903694,667,Cre01.g031500,53,1418,0.038340073,24,280,0.091020643,99,440,0.267506208,"[1404, 4, 1, 1, 2, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.002217141,"[399, 16, 1, 1, 4, 2, 4, 3, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.022083352,"[['2028', '2'], ['1725', '4']]",4,6,Cre01_g031500_t1_2
415,1664,1726,5.62702286,0.000361,0.17771387,0,4,12,FALSE,0,,"ornithine carbamoyltransferase, mitochondrial",8,4,0,0,0.74294317,,,R_OCTm,,,reaction,FALSE,0,"ornithine carbamoyltransferase, mitochondrial",1344504,0.26923077,,"ornithine carbamoyltransferase, mitochondrial",CRv4_Au5_s12_g2872_t1,Cre12_g489700_t1_2|PACid:26907254,62,Cre12.g489700,10,710,0.014218435,7,173,0.041594817,48,196,0.296484552,"[706, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000867767,"[183, 7, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.012836062,"[['1728', '4'], ['1726', '4'], ['1727', '4']]",4,12,Cre12_g489700_t1_2
416,1665,1727,5.70048806,0.00061,0.17542358,0,4,12,FALSE,0,,"ornithine carbamoyltransferase, chloroplast",17.75,4,0,0,0.73886177,,,R_OCTh,,,reaction,FALSE,0,"ornithine carbamoyltransferase, chloroplast",6683818,0.25378788,,"ornithine carbamoyltransferase, chloroplast",CRv4_Au5_s12_g2872_t1,Cre12_g489700_t1_2|PACid:26907254,62,Cre12.g489700,10,710,0.014218435,7,173,0.041594817,48,196,0.296484552,"[706, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000867767,"[183, 7, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.012836062,"[['1728', '4'], ['1726', '4'], ['1727', '4']]",4,12,Cre12_g489700_t1_2
417,1666,1728,4.78910866,0.000309,0.20880712,0,4,10,FALSE,0,,ornithine carbamoyltransferase,38.75,4,0,0,0.78949396,,,R_OCT,,,reaction,FALSE,0,ornithine carbamoyltransferase,319796,0.2533557,CRv4_Au5_s12_g2872_t1,ornithine carbamoyltransferase,CRv4_Au5_s12_g2872_t1,Cre12_g489700_t1_2|PACid:26907254,62,Cre12.g489700,10,710,0.014218435,7,173,0.041594817,48,196,0.296484552,"[706, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000867767,"[183, 7, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.012836062,"[['1728', '4'], ['1726', '4'], ['1727', '4']]",4,12,Cre12_g489700_t1_2
418,1668,1730,3.98869766,0.00133022,0.2507084,0,7,10,FALSE,0,,argininosuccinate synthase,120,7,0,0,0.83396124,,,R_ARGSS,,,reaction,FALSE,0,argininosuccinate synthase,7781628,0.19508197,CRv4_Au5_s9_g15792_t1,argininosuccinate synthase,CRv4_Au5_s9_g15792_t1,Cre09_g416050_t1_2|PACid:26895047,309,Cre09.g416050,7,870,0.008089447,7,196,0.036592623,26,235,0.119702151,"[869, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[235, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001550903,"[['1730', '7']]",7,7,Cre09_g416050_t1_2
419,1669,1731,5.36141793,9.53E-05,0.18651782,0,3,12,FALSE,0,,argininosuccinate lyase,6.33333333,3,0,0,0.757699,,,R_ARGSL,,,reaction,FALSE,0,argininosuccinate lyase,316802,0.33333333,CRv4_Au5_s1_g1397_t1,argininosuccinate lyase,CRv4_Au5_s1_g1397_t1,Cre01_g021250_t1_3|PACid:26903969,25,Cre01.g021250,55,1030,0.055394296,23,225,0.109894128,74,300,0.299115424,"[960, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000604677,"[244, 7, 0, 4, 1, 5, 2, 4, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.031416284,"[['1731', '3']]",3,3,Cre01_g021250_t1_3
420,1670,1732,4.54456717,0.00115908,0.22004296,0,6,10,FALSE,0,,proline---tRNA ligase,50.83333333,6,0,0,0.8030796,,,R_PROTL,,,reaction,FALSE,0,proline---tRNA ligase,3863382,0.23286604,,proline---tRNA ligase,CRv4_Au5_s9_g15599_t1,Cre09_g406200_t1_2|PACid:26895506,57,Cre09.g406200,43,1106,0.03992279,23,232,0.106331597,73,315,0.277205849,"[718, 1, 1, 1, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.003191346,"[185, 5, 2, 1, 5, 2, 1, 3, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.036247671,"[['1732', '6']]",6,6,Cre09_g406200_t1_2
421,1671,1733,5.35062933,0.000632,0.1868939,0,5,12,FALSE,0,,"pyrroline-5-carboxylate reductase, mitochondria",35.8,5,0,0,0.75829837,,,R_P5CRm,,,reaction,FALSE,0,"pyrroline-5-carboxylate reductase, mitochondria",34880082,0.23835616,,"pyrroline-5-carboxylate reductase, mitochondria",CRv4_Au5_s3_g10247_t1,Cre03_g154550_t1_3|PACid:26901729,681,Cre03.g154550,6,546,0.011070312,5,98,0.052838746,26,176,0.164522121,"[685, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,"[198, 8, 5, 2, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.018215928,"[['1734', '5'], ['1733', '5']]",5,10,Cre03_g154550_t1_3
